0.0878469170,nan,0.0000000000,111950096.0000000000,1416532.0000000000,262656.0000000000,0.0000000000,512.0000000000,1024.0000000000,0.0000000000,5.0000000000,0.0345217790,nan,0.0000000000,53075520.0000000000,533668.0000000000,262656.0000000000,0.0000000000,1536.0000000000,1024.0000000000,0.0000000000,6.0000000000,0.0079947810,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000,0.0000000000,2560.0000000000,1024.0000000000,0.0000000000,3.0000000000,0.0079920450,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000
1,0,-9223372036854775808,0,113791120,1549709,262656,0,512,1536,0,3,0,-9223372036854775808,0,53107168,462596,262656,0,1536,1536,0,3,0,-9223372036854775808,0,19560496,0,262656,0,2560,1536,0,7,0,-9223372036854775808,0,19560496,0
0.0877480900,nan,0.0000000000,111907360.0000000000,1409349.0000000000,262656.0000000000,0.0000000000,512.0000000000,1024.0000000000,0.0000000000,5.0000000000,0.0349379140,nan,0.0000000000,50725104.0000000000,518054.0000000000,262656.0000000000,0.0000000000,1536.0000000000,1024.0000000000,0.0000000000,6.0000000000,0.0079913730,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000,0.0000000000,2560.0000000000,1024.0000000000,0.0000000000,3.0000000000,0.0079798000,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000
1,0,-9223372036854775808,0,113381600,1526219,262656,0,512,1536,0,3,0,-9223372036854775808,0,52307472,470595,262656,0,1536,1536,0,3,0,-9223372036854775808,0,19560496,0,262656,0,2560,1536,0,7,0,-9223372036854775808,0,19560496,0
0.0867143490,nan,0.0000000000,111855024.0000000000,1403759.0000000000,262656.0000000000,0.0000000000,512.0000000000,1024.0000000000,0.0000000000,5.0000000000,0.0363149570,nan,0.0000000000,48817968.0000000000,493277.0000000000,262656.0000000000,0.0000000000,1536.0000000000,1024.0000000000,0.0000000000,6.0000000000,0.0080076140,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000,0.0000000000,2560.0000000000,1024.0000000000,0.0000000000,3.0000000000,0.0079899810,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000
1,0,-9223372036854775808,0,113076016,1510891,262656,0,512,1536,0,3,0,-9223372036854775808,0,50967472,480390,262656,0,1536,1536,0,3,0,-9223372036854775808,0,19560496,0,262656,0,2560,1536,0,7,0,-9223372036854775808,0,19560496,0
0.0866350130,nan,0.0000000000,111820160.0000000000,1398096.0000000000,262656.0000000000,0.0000000000,512.0000000000,1024.0000000000,0.0000000000,5.0000000000,0.0370039020,nan,0.0000000000,47217920.0000000000,458682.0000000000,262656.0000000000,0.0000000000,1536.0000000000,1024.0000000000,0.0000000000,6.0000000000,0.0079893700,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000,0.0000000000,2560.0000000000,1024.0000000000,0.0000000000,3.0000000000,0.0079768450,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000
1,0,-9223372036854775808,0,112753072,1494777,262656,0,512,1536,0,3,0,-9223372036854775808,0,49071024,490825,262656,0,1536,1536,0,3,0,-9223372036854775808,0,19560496,0,262656,0,2560,1536,0,7,0,-9223372036854775808,0,19560496,0
0.0864296570,nan,0.0000000000,111781120.0000000000,1394721.0000000000,262656.0000000000,0.0000000000,512.0000000000,1024.0000000000,0.0000000000,5.0000000000,0.0389892920,nan,0.0000000000,45475456.0000000000,414428.0000000000,262656.0000000000,0.0000000000,1536.0000000000,1024.0000000000,0.0000000000,6.0000000000,0.0080099590,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000,0.0000000000,2560.0000000000,1024.0000000000,0.0000000000,3.0000000000,0.0079834950,nan,0.0000000000,19560496.0000000000,0.0000000000,262656.0000000000
1,0,-9223372036854775808,0,112550864,1478100,262656,0,512,1536,0,3,0,-9223372036854775808,0,46611632,501634,262656,0,1536,1536,0,3,0,-9223372036854775808,0,19560496,0,262656,0,2560,1536,0,7,0,-9223372036854775808,0,19560496,0
